Id,Expected
1209db6dcdda5cc8a788edaeb6aa460a_1,306596 2 307876 2 309143 10 309156 2 310423 10 310436 2 311698 20 312978 20 314253 23 315533 23 316803 3 316808 28 318083 3 318088 28 319361 32 320641 32 321921 32 323201 32 324481 30 325761 30 327043 28 328323 28 329603 25 330883 25 332163 25 333446 20 334726 20 336008 15 337288 15 338571 10 339851 10
9fc7330398846f67b5df7cdf3f33c3ca_0,458786 15 460066 15 461331 42 462601 60 463881 60 465153 75 466433 75 467706 90 468986 90 470261 102 471541 102 472813 115 474093 115 475371 120 476651 120 477926 127 479206 127 480483 135 481761 140 483041 140 484318 145 485598 145 486876 152 488156 152 489433 158 490713 158 491991 165 493271 165 494551 167 495831 167 497108 175 498388 175 499666 180 500943 188 502223 188 503501 195 504781 195 506061 200 506293 5 507341 200 507573 5 508616 210 508851 7 509896 210 510131 7 511176 215 512456 215 513731 225 515011 225 516291 227 517571 227 518846 235 520126 235 521406 235 522683 240 523963 240 525241 242 526521 242 527798 248 529078 248 530356 250 531636 250 532913 253 534193 253 535473 255 536753 255 538031 260 539308 263 540588 263 541866 267 543146 267 544423 273 545703 273 546981 277 548261 277 549541 277 550821 277 552098 283 553378 283 554656 287 555936 287 557216 290 558493 295 559773 295 561051 300 562331 300 563611 302 564891 302 566168 308 567448 308 568726 312 570006 312 571286 317 571621 12 572566 317 572901 12 573846 325 574176 23 575126 325 575456 23 576403 358 577681 365 578961 365 580241 368 581521 368 582798 373 584078 373 585358 376 586638 376 587916 380 589196 380 590476 380 591756 380 593036 383 594316 383 595593 386 596873 386 598153 386 599433 388 600713 388 601993 388 603273 388 604556 385 605836 385 607116 385 608396 385 609676 385 610956 385 612236 385 613516 385 614796 388 616076 385 617356 385 618636 385 619916 385 621196 385 622476 385 623756 385 625036 385 626316 385 627596 385 628876 385 630156 385 631436 383 632716 380 633996 380 635276 378 636556 378 637836 378 639116 378 640396 378 641676 378 642956 378 644236 378 645516 378 646796 378 648076 378 649356 378 650638 376 651918 378 653198 378 654478 378 655758 378 657038 378 658318 378 659601 378 660881 378 662161 378 663441 378 664721 378 666001 378 667281 380 668561 380 669843 378 671123 378 672403 378 673683 378 674963 378 676246 378 677526 378 678806 378 680086 378 681366 378 682646 378 683928 376 685208 376 686488 376 687768 376 689048 376 690328 376 691608 376 692888 376 694168 376 695448 376 696728 376 698011 373 699291 373 700571 373 701851 373 703131 373 704411 373 705691 373 706971 373 708251 373 709531 373 710811 373 712091 373 713371 373 714651 373 715931 373 717208 376 718488 376 719768 376 721048 376 722328 376 723608 376 724888 376 726168 376 727448 376 728726 378 730006 378 731286 378 732566 378 733846 378 735126 378 736406 378 737686 378 738966 378 740246 378 741528 376 742808 376 744088 376 745368 376 746648 378 747928 378 749208 378 750488 378 751768 378 753048 381 754328 381 755608 381 756888 381 758168 381 759448 381 760728 381 762008 381 763288 383 764568 383 765851 380 767133 381 768413 381 769696 378 770976 378 772261 373 773541 373 774823 371 776103 371 777386 370 778666 370 779946 370 781226 370 782506 373 783786 373 785066 373 786348 371 787628 371 788906 375 790186 375 791466 375 792746 375 794026 375 795306 375 796586 378 797866 378 799143 381 800423 381 801703 383 802983 383 804263 383 805543 383 806823 383 808103 386 809383 386 810663 386 811943 386 813221 390 814501 390 815781 390 817061 390 818341 393 819621 393 820903 391 822183 391 823463 391 824743 393 826023 393 827303 393 828583 393 829863 393 831143 393 832423 396 833703 396 834983 396 836263 396 837546 393 838826 393 840106 393 841388 391 842668 391 843948 393 845228 393 846511 390 847791 390 849071 390 850351 390 851633 388 852913 388 854193 391 855473 391 856756 388 858036 388 859316 388 860596 390 861876 390 863158 388 864438 388 865718 388 866998 388 868278 391 869558 391 870841 388 872121 388 873401 390 874681 390 875961 390 877241 390 878521 390 879803 391 881083 391 882363 391 883643 391 884923 391 886203 391 887483 391 888763 391 890046 388 891326 388 892606 390 893886 390 895166 390 896446 390 897726 390 899006 390 900286 390 901568 388 902848 388 904128 391 905408 391 906688 391 907968 391 909251 388 910531 388 911811 388 913091 388 914371 388 915651 388 916931 388 918213 386 919493 386 920773 386 922053 386 923333 386 924613 386 925893 383 927173 383 928456 380 929736 380 931016 380 932296 380 933581 375 934873 363 936153 363 937438 358 938718 358 940001 355 941281 355 942563 351 943843 351 945126 348 946406 348 947686 348 948966 348 950248 346 951528 346 952808 346 954091 340 955371 340 956653 338 957933 338 959216 335 960496 335 961778 333 963058 333 964343 328 965623 328 966908 323 968188 323 969481 308 970761 308 972051 298 973338 291 974618 291 975901 288 977181 288 978466 283 979746 283 981028 281 982308 281 983593 276 984873 276 986156 270 987436 270 988721 265 990001 265 991283 263 992566 260 993846 260 995128 256 996408 256 997693 251 998973 251 1000256 248 1001536 248 1002818 246 1004098 246 1005381 240 1006661 240 1007946 235 1009226 235 1010508 233 1011793 226 1013073 226 1014356 223 1015636 223 1016923 213 1018203 213 1019486 210 1020766 210 1022051 203 1023331 203 1024613 201 1025893 201 1027176 195 1028456 195 1029738 193 1031023 186 1032303 186 1033586 183 1034866 183 1036151 175 1037431 175 1038711 175 1039991 175 1041276 170 1042556 170 1043836 168 1045116 168 1046398 166 1047678 166 1048958 163 1050241 160 1051521 160 1052801 158 1054081 158 1055361 158 1056641 158 1057921 155 1059201 155 1060481 155 1061761 155 1063041 153 1064321 153 1065598 153 1066878 153 1068153 158 1069431 158 1070711 158 1071986 85 1072073 76 1073266 85 1073353 76 1074546 75 1074641 65 1075826 75 1075921 65 1077106 72 1077203 63 1078386 72 1078483 63 1079668 48 1079768 58 1080948 48 1081048 58 1082226 32 1082328 56 1083506 32 1083608 56 1084791 22 1084906 38 1086073 20 1086193 28 1087353 20 1087473 28 1088638 5 1088759 22 1089918 5 1090039 22 1091324 15 1092604 15
9fc7330398846f67b5df7cdf3f33c3ca_1,
72d9e593b6be1ac29adbe86f03d900fd_0,565078 3 566358 3 567633 10 568913 10 570161 50 571441 50 572711 65 573986 75 575266 75 576543 85 577823 85 579101 100 580381 100 581656 130 581788 3 582936 130 583068 3 584216 150 585496 150 586773 158 588053 158 589331 165 590611 165 591888 170 593168 170 594446 177 595726 177 597006 180 598286 180 599566 185 600846 187 602126 187 603403 195 604683 195 605966 195 607246 195 608526 195 609806 195 611086 190 612366 190 613646 190 614926 190 616206 190 617486 190 618766 190 620046 190 621323 198 622603 198 623883 198 625163 198 626443 198 627723 203 627928 3 629003 203 629208 3 630283 213 631563 213 632843 213 634123 213 635403 213 636683 213 637966 212 639246 212 640526 212 641806 212 643088 213 644368 213 645651 210 646931 210 648213 208 649493 208 650776 205 652056 205 653336 205 654616 205 655896 205 657176 207 658456 207 659736 207 661016 207 662296 207 663576 207 664856 207 666136 207 667416 207 668696 207 669976 210 671256 210 672536 210 673816 210 675093 213 676373 213 677653 213 678933 213 680213 213 681493 215 682773 215 684051 217 685331 217 686611 220 687891 220 689171 222 690451 222 691728 225 693008 225 694288 225 695568 225 696848 228 698128 228 699406 230 700686 230 701966 230 703246 230 704526 230 705803 200 706006 30 707083 200 707286 30 708363 200 708568 28 709643 200 709848 28 710923 195 711131 25 712203 195 712411 25 713481 197 713691 25 714761 197 714971 25 716041 195 716251 25 717321 195 717531 25 718603 190 718811 25 719883 190 720091 25 721163 190 721371 22 722443 190 722651 22 723723 188 723931 22 725003 188 725211 22 726286 182 726491 20 727566 182 727771 20 728846 182 729051 20 730126 182 730331 20 731406 180 731613 15 732686 177 732893 15 733966 177 734173 15 735246 177 735453 13 736526 177 736733 13 737806 177 738016 10 739086 177 739296 10 740368 175 741648 175 742928 173 744208 173 745488 173 746768 173 748051 167 749331 167 750611 167 751891 167 753171 167 754451 167 755731 167 757011 167 758291 165 759571 165 760851 165 762131 165 763411 165 764686 2 764691 162 765966 2 765971 162 767246 2 767251 162 768526 2 768531 162 769806 167 771086 167 772366 165 773646 165 774926 165 776206 165 777486 165 778766 165 780048 160 781328 160 782611 157 783891 157 785171 157 786453 153 787733 153 789016 150 790296 150 791576 150 792856 150 794141 145 795421 145 796703 140 797983 140 799266 137 800546 137 801831 130 803111 130 804393 128 805673 128 806956 122 808236 122 809521 117 810801 117 812083 113 813368 105 814648 105 815931 100 817211 100 818496 90 819776 90 821061 80 822341 80 823626 72 824906 72 826193 60 827473 60 828763 45 830043 45 831333 28 832613 28
72d9e593b6be1ac29adbe86f03d900fd_1,549686 12 550966 12 552243 20 553523 20 554798 28 556078 28 557358 30 558638 30 559913 40 559996 2 561193 40 561276 2 562473 50 562538 30 563753 50 563818 30 565031 47 565081 52 566311 47 566361 52 567588 45 567643 55 568868 45 568923 55 570146 15 570211 52 571426 15 571491 52 572703 8 572776 52 573978 8 574061 50 575258 8 575341 50 576536 7 576628 45 577816 7 577908 45 579093 8 579201 37 580373 8 580481 37 581648 8 581786 2 581791 10 582928 8 583066 2 583071 10 584206 10 585486 10 586763 10 588043 10 589321 10 590601 10 591878 10 593158 10 594436 10 595716 10 596993 13 598273 13 599553 13 600833 13 602113 13 603391 12 604671 12 605948 18 607228 18 608508 18 608721 2 609788 18 610001 2 611066 20 611276 12 612346 20 612556 12 613623 23 613836 12 614154 2 614903 23 615116 12 615434 2 616183 23 616396 15 616711 8 617463 23 617676 15 617991 8 618741 25 618956 15 619269 10 620021 25 620236 15 620549 10 621298 25 621521 12 621826 13 622578 25 622801 12 623106 13 623858 25 624081 12 624384 15 625138 25 625361 12 625664 15 626418 25 626641 12 626944 15 627696 27 627926 2 627931 2 628221 18 628976 27 629206 2 629211 2 629501 18 630256 27 630779 20 631536 27 632059 20 632813 30 633336 23 634093 30 634616 23 635373 30 635896 23 636653 30 637176 23 637933 33 638456 23 639213 33 639736 23 640491 35 641016 20 641771 35 642296 20 643051 37 643574 22 644331 37 644854 22 645608 43 646136 20 646888 43 647416 20 648168 45 648696 20 649448 45 649976 20 650726 50 651256 18 652003 53 652536 18 653283 53 653816 18 654563 53 655099 15 655843 53 656379 15 657123 53 657659 12 658403 53 658939 12 659683 53 660219 12 660963 53 661499 12 662243 53 662781 8 663523 53 664061 8 664803 53 665344 2 666083 53 666624 2 667363 53 668643 53 669923 53 671203 53 672483 53 673763 53 675043 50 676323 50 677603 50 678883 50 680163 50 681443 50 682723 50 684003 48 685283 48 686563 48 687843 48 689123 48 690403 48 691683 45 692963 45 694246 42 695526 42 696808 40 698088 40 699368 38 700648 38 701933 33 703213 33 704493 33 705776 27 707056 27 708338 25 709618 25 710898 25 712178 25 713458 23 714738 23 716021 20 717301 20 718581 22 719861 22 721143 20 722423 20 723703 20 724983 20 726263 23 727543 23 728823 23 730103 23 731383 23 732663 23 733943 23 735226 20 736506 20 737786 20 739066 20 740348 20 741628 20 742908 20 744188 20 745468 20 746748 20 748031 20 749311 20 750593 18 751873 18 753153 18 754433 18 755713 18 756993 18 758276 15 759558 13 760838 13 762118 13 763398 13 764681 5 764688 3 765961 5 765968 3 767243 3 767248 3 768523 3 768528 3 769803 3 771083 3 772363 3 773643 3
cf6644589e532a9ee954f81faedbce39_0,
cf6644589e532a9ee954f81faedbce39_1,550026 3 551306 3 552584 10 553864 10 555141 13 556421 13 557701 15 558981 15 560259 17 561539 17 562819 20 564099 20 565379 20 566659 20 567939 20 569219 20 570499 20 571779 20 573061 20 574341 20 575621 20 576901 20 578181 23 579461 23 580741 23 582021 23 583301 23 584581 23 585864 20 587144 20 588424 20 589704 20 590984 22 592264 22 593541 25 594821 25 596101 25 597381 25 598661 25 599941 25 601221 25 602501 25 603781 25 605061 28 606341 28 607621 28 608901 28 610179 30 611459 30 612739 30 614019 30 615299 30 616579 30 617859 30 619139 30 620419 30 621699 30 622976 33 624256 33 625536 33 626816 33 628096 33 629376 33 630656 33 631936 33 633214 35 634494 35 635774 35 637054 35 638334 35 639614 35 640894 35 642174 35 643454 35 644734 35 646014 35 647294 35 648574 35 649854 35 651134 35 652414 35 653694 35 654974 35 656254 35 657534 35 658814 35 660094 35 661374 35 662654 32 663934 32 665214 32 666494 32 667774 32 669054 32 670334 32 671614 32 672891 33 674171 33 675451 33 676731 33 678011 33 679291 33 680571 33 681849 35 683129 35 684409 32 685689 32 686969 32 688249 32 689526 35 690806 35 692086 33 693366 33 694644 35 695924 35 697204 35 698484 35 699761 38 701041 38 702319 37 703599 37 704879 37 706159 37 707436 40 708716 40 709994 40 711274 40 712554 40 713834 40 715111 43 716391 43 717671 40 718951 40 720229 42 721509 42 722789 40 724069 40 725346 43 726624 45 727904 45 729184 42 730464 42 731741 45 733021 45 734301 43 735581 43 736859 45 738139 45 739419 45 740699 45 741979 42 743259 42 744539 40 745819 40 747101 38 748381 38 749664 35 750944 35 752224 32 753504 32 754786 28 756066 28 757349 25 758629 25 759909 22 761189 22 762471 18 763751 18 765036 8 766316 8
88e16d4ca6160127cd1d5ff99c267599_0,478436 35 479716 35 480989 55 482269 55 483544 70 484824 70 486099 80 487379 80 488651 93 489931 93 491196 113 492476 113 493754 120 495034 120 496311 125 497591 125 498871 130 500151 130 501429 137 502709 137 503989 140 505269 140 506546 148 507826 150 509106 150 510384 155 511664 155 512941 160 514221 160 515499 165 516779 165 518059 167 519339 167 520616 173 521896 173 523176 175 524456 175 525734 180 527014 180 528294 182 529574 182 530851 190 532131 190 533411 193 534691 193 535971 195 537251 195 538529 200 539809 200 541089 202 542369 202 543649 205 544929 205 546209 207 547489 207 548769 207 550064 195 551344 195 552626 195 553906 195 555189 192 556469 192 557751 193 559031 193 560314 190 561594 190 562874 192 564154 192 565436 190 566716 190 567999 187 569279 187 570559 190 571839 190 573119 190 574399 190 575679 192 576959 192 578239 192 579519 192 580799 192 582079 192 583356 198 584636 198 585916 198 587196 198 588474 200 589754 200 591031 203 592311 203 593589 207 594869 207 596149 207 597426 210 598706 210 599984 215 601264 215 602541 218 603821 218 605101 218 606381 218 607659 222 608939 222 610216 225 611496 225 612776 225 614056 225 615294 7 615336 228 616574 7 616616 228 617854 10 617896 228 619134 10 619176 228 620414 10 620456 228 621694 10 621736 228 622974 10 623016 230 624254 10 624296 230 625534 12 625576 230 626814 12 626856 230 628094 12 628134 232 629374 12 629414 232 630654 12 630691 235 631934 12 631971 235 633214 12 633246 240 634494 12 634526 240 635776 8 635806 240 637056 8 637084 242 638336 8 638364 242 639619 2 639644 242 640899 2 640924 242 642204 240 643484 240 644766 10 644789 215 646046 10 646069 215 647351 213 648631 213 649914 210 651194 210 652479 202 653759 202 655041 200 656321 200 657606 195 658886 195 660191 170 661471 170 662751 168 664031 168 665314 165 666594 165 667874 165 669154 165 670434 162 671714 162 672994 162 674274 162 675554 162 676834 162 678114 160 679394 160 680674 160 681954 160 683234 160 684514 157 685794 157 687071 160 688351 160 689631 160 690911 160 692189 162 693469 162 694749 160 696029 160 697306 163 698586 163 699866 160 701146 160 702426 160 703706 160 704989 157 706269 157 707551 153 708831 153 710116 148 711396 148 712679 142 713959 142 715244 137 716524 137 717804 135 719084 135 720369 130 721649 130 722929 127 724209 127 725491 125 726774 120 728054 120 729336 118 730616 118 731899 112 733179 112 734461 108 735741 108 737029 100 738309 100 739596 90 740876 90 742164 80 743444 80 744731 70 746011 70 747326 33 748606 33 749894 22 751174 22 752459 12 753739 12
88e16d4ca6160127cd1d5ff99c267599_1,699473 33 700753 33 702028 40 703308 40 704586 42 705866 42 707148 40 708428 40 709708 38 710988 38 712268 38 713548 38 714828 35 716108 35 717388 35 718668 35 719951 30 721231 30 722511 27 723791 27 725071 27 726351 22 727631 22 728913 20 730193 20 731473 15 732753 15 734038 5 735318 5
df8e26031fbb5e52c41545ba55aadaa7_0,806706 5 807986 5 809261 20 810541 20 811816 25 813093 33 814373 33 815651 35 816931 35 818211 37 819491 37 820768 40 822048 40 823323 48 824603 48 825881 50 827161 50 828433 60 829713 60 830988 68 832268 68 833543 75 834823 75 836101 77 837381 77 838656 85 839936 85 841211 92 842491 92 843768 98 845048 98 846323 105 847603 105 848881 110 850161 110 851436 115 852716 115 853991 122 855271 122 856548 128 857826 132 859106 132 860383 135 861663 135 862943 138 864223 138 865501 142 866781 142 868061 142 869341 142 870621 145 871901 145 873181 145 874461 145 875741 147 877021 147 878301 147 879581 147 880861 150 882141 150 883421 150 884701 150 885981 150 887261 150 888541 150 889821 150 891101 150 892381 150 893658 155 894938 155 896218 155 897498 155 898778 155 900058 155 901338 155 902618 155 903898 155 905178 153 906458 153 907738 153 909018 153 910298 153 911578 153 912858 153 914138 153 915418 153 916698 153 917978 153 919258 153 920538 153 921818 153 923098 153 924378 153 925658 150 926938 150 928218 150 929498 150 930778 150 932058 150 933338 150 934618 150 935898 150 937178 150 938458 148 939738 148 941021 145 942301 145 943581 145 944861 145 946141 145 947421 142 948701 142 949981 142 951261 142 952543 138 953823 138 955103 138 956383 138 957663 135 958943 135 960226 132 961506 132 962786 130 964066 130 965346 130 966626 130 967908 125 969188 125 970468 125 971748 125 973031 120 974311 120 975591 117 976871 117 978153 115 979433 115 980713 113 981993 113 983276 107 984556 107 985838 103 987118 103 988398 100 989681 95 990961 95 992243 88 993523 88 994806 82 996086 82 997371 72 998651 72 999943 53 1001223 53
df8e26031fbb5e52c41545ba55aadaa7_1,
710d568df17586ad8f3297c819c90895_0,354091 28 355371 28 356631 53 357911 53 359184 65 360464 65 361741 70 363021 70 364299 75 365579 75 366854 82 368134 82 369411 85 370691 85 371966 90 373246 90 374524 95 375799 100 377079 100 378356 103 379636 103 380913 106 382193 106 383471 108 383621 5 384751 108 384901 5 386028 111 386176 10 387308 111 387456 10 388583 118 388734 15 389863 118 390014 15 391141 120 391291 18 392421 120 392571 18 393698 126 393846 23 394978 126 395126 23 396258 131 396399 30 397538 131 397679 30 398816 173 400096 173 401373 176 402653 176 403931 178 405211 178 406488 181 407768 181 409046 183 410326 183 411603 188 412883 188 414163 188 415443 188 416721 193 417998 196 419278 196 420556 200 421836 200 423116 203 424396 203 425673 206 426953 206 428231 210 429511 210 430791 213 432071 213 433348 216 434628 216 435906 220 437186 220 438466 220 439746 220 441023 226 442303 226 443583 228 444863 228 446141 230 447421 230 448701 233 449981 233 451261 235 452541 235 453818 238 455098 238 456378 241 457658 241 458938 241 460218 241 461496 245 462776 245 464056 245 465336 248 466616 248 467896 248 469176 248 470456 250 471736 250 473016 250 474296 250 475576 250 476856 250 478136 253 479416 253 480696 253 481976 253 483256 253 484536 253 485816 253 487096 253 488376 253 489656 253 490936 253 492216 253 493496 253 494776 253 496056 253 497336 253 498616 253 499896 253 501176 253 502456 253 503738 251 505018 251 506298 251 507578 251 508858 251 510138 251 511418 251 512698 251 513978 251 515258 251 516538 251 517818 251 519098 251 520381 248 521661 248 522941 248 524221 248 525501 245 526781 245 528061 245 529341 245 530621 245 531901 245 533181 245 534461 245 535743 243 537023 243 538303 241 539583 241 540863 241 542143 241 543423 241 544703 241 545986 238 547266 238 548546 235 549826 235 551106 235 552388 233 553668 233 554948 233 556228 233 557511 228 558791 228 560071 228 561351 228 562631 228 563911 228 565191 228 566471 228 567753 226 569033 226 570313 223 571593 223 572873 223 574153 223 575433 223 576713 223 577996 218 579276 218 580556 218 581836 218 583116 218 584396 218 585676 218 586956 218 588238 213 589518 213 590798 213 592078 213 593361 208 594641 208 595921 208 597203 203 598483 203 599763 203 601043 203 602326 198 603606 198 604886 198 606166 198 607446 195 608726 195 610006 193 611286 193 612566 190 613846 190 615126 190 616406 190 617686 188 618966 188 620243 188 621523 188 622803 186 624083 186 625361 185 626641 185 627916 188 629196 188 630456 205 631736 205 633016 200 634296 200 635576 198 636858 191 638138 191 639418 188 640698 188 641978 106 642096 65 643258 106 643376 65 644538 103 644659 57 645818 103 645939 57 647101 95 647229 40 648381 95 648509 40 649661 93 649791 28 650941 93 651071 28 652223 88 653503 88 654783 88 656063 88 657343 86 658623 86 659906 83 661186 83 662466 83 663746 83 665028 81 666308 81 667588 78 668868 78 670151 75 671431 75 672713 73 673993 73 675273 73 676553 73 677836 68 679116 68 680398 66 681681 63 682961 63 684243 63 685523 63 686806 58 688086 58 689368 58 690648 58 691931 53 693211 53 694493 53 695773 53 697058 46 698338 46 699621 43 700901 43 702186 35 703466 35 704756 28 706036 28
710d568df17586ad8f3297c819c90895_1,
8cbdf366e057db382b8564872a27301a_0,132246 12 133526 12 134798 25 136078 25 137353 35 138633 35 139908 43 141188 43 142461 52 143741 52 145018 60 146293 68 147573 68 148851 72 150131 72 151408 80 152688 80 153966 85 155246 85 156526 90 157806 90 159083 98 160363 98 161641 102 162921 102 164198 110 165478 110 166756 115 168036 115 169313 123 170593 123 171871 127 173148 133 174428 133 175706 137 176986 137 178263 143 179543 143 180823 143 182103 143 183381 147 184661 147 185938 153 187218 153 188496 155 189776 155 191053 160 192333 160 193611 165 194891 165 196171 165 197451 165 198728 170 200006 175 201286 175 202566 177 203846 177 205123 183 206403 183 207683 185 208963 185 210241 190 211521 190 212801 192 214081 192 215358 198 216638 198 217918 200 219198 200 220478 203 221758 203 223036 205 224316 205 225596 207 226876 210 228156 210 229433 213 230713 213 231993 215 233273 215 234553 215 235833 215 237113 218 238393 218 239673 218 240953 218 242231 222 243511 222 244791 222 246071 222 247351 222 248631 222 249908 228 251188 228 252468 228 253748 228 255028 228 256308 230 257588 230 258868 230 260148 230 261431 227 262711 227 263991 227 265271 227 266551 230 267831 230 269111 230 270391 230 271671 230 272951 230 274233 230 275513 230 276793 230 278073 230 279353 230 280636 227 281916 227 283196 230 284476 230 285758 228 287038 228 288318 228 289598 228 290878 230 292158 230 293438 230 294718 230 296001 227 297281 227 298561 227 299841 227 301121 227 302401 227 303681 227 304961 227 306241 227 307521 227 308801 227 310081 230 311361 230 312641 230 313921 230 315201 230 316481 230 317761 230 319041 230 320321 230 321601 230 322881 230 324161 230 325441 230 326721 230 327998 233 329278 233 330518 5 330558 233 331798 5 331838 233 333076 10 333118 233 334353 13 334398 233 335633 13 335678 233 336911 15 336958 235 338191 15 338238 235 339471 15 339516 237 340751 15 340796 237 342028 18 342076 237 343308 18 343356 237 344588 18 344636 237 345868 18 345916 237 347148 18 347196 237 348428 18 348476 237 349706 22 349756 237 350986 22 351036 237 352266 22 352313 240 353546 22 353593 240 354826 22 354873 240 356106 22 356153 240 357386 22 357433 240 358666 22 358713 240 359946 22 359993 240 361226 22 361271 240 362506 22 362551 240 363786 22 363831 240 365066 22 365111 240 366346 22 366391 240 367626 22 367671 240 368908 20 368951 240 370188 20 370231 240 371468 23 371511 240 372748 23 372791 240 374028 23 374068 243 375308 23 375348 243 376588 25 376628 243 377868 25 377908 243 379148 28 379188 243 380428 28 380468 243 381711 27 381748 243 382991 27 383028 243 384271 27 384308 243 385551 30 385591 240 386831 30 386871 240 388111 27 388151 240 389391 27 389431 240 390671 27 390713 238 391951 27 391993 238 393231 25 393273 238 394511 25 394553 238 395793 18 395836 235 397073 18 397116 235 398356 10 398396 235 399636 10 399676 235 400956 235 402236 235 403518 233 404798 233 406078 233 407358 233 408638 230 409918 230 411201 227 412481 227 413761 227 415041 227 416321 227 417603 225 418883 225 420163 225 421443 225 422726 222 424006 222 425286 222 426566 222 427848 218 429128 218 430408 218 431688 218 432971 215 434251 215 435531 215 436811 215 438093 210 439373 210 440653 210 441936 207 443216 207 444496 205 445776 205 447058 203 448338 203 449618 203 450898 203 452181 197 453461 197 454741 197 456021 197 457303 195 458583 195 459863 195 461143 195 462426 190 463706 190 464986 190 466266 190 467546 190 468826 190 470106 190 471388 188 472668 188 473948 188 475228 188 476511 185 477791 185 479071 185 480351 185 481633 180 482913 180 484196 177 485476 177 486758 175 488038 175 489321 172 490601 172 491883 170 493168 163 494448 163 495733 158 497013 158 498301 147 499581 147 500868 140 502148 140 503433 135 504713 135 505996 130 507276 130 508561 122 509841 122 511126 117 512406 117 513703 95 514983 95 516273 73 517553 73 518861 42 520146 35 521426 35 522711 27 523991 27 525276 20 526556 20 527838 18 529118 18 530403 10 531683 10 532966 5 534246 5 635588 13 636868 13 638148 10 639428 10 640706 12 641986 12 643271 2 644551 2 738026 5 739306 5
8cbdf366e057db382b8564872a27301a_1,792041 3 793321 3 794601 3 795881 3 797161 3 798441 3 799721 3 801001 3 885569 2 886849 2 888129 2 889409 2 890686 8 891966 8 893246 8 894529 2 895809 2 897089 2 898369 2 921381 8 922661 8 923939 10 925219 10 926499 10 927779 10 929059 10 930339 10 931619 10 932899 10 934179 10 935459 10 936739 10 938019 10 939301 5 940581 5 941864 2 943144 2
